pm2.5_atm_mean,pm2.5_atm_var,pm2.5_atm_std,pm2.5_atm_safe_cv,pm2.5_atm_count,pm2.5_atm_a_b_diff_mean,pm2.5_atm_a_b_diff_var,pm2.5_atm_a_b_diff_std,pm2.5_atm_a_b_diff_safe_cv,pm2.5_epa_mean,pm2.5_epa_var,pm2.5_epa_std,pm2.5_epa_safe_cv,pm2.5_epa_a_b_diff_mean,pm2.5_epa_a_b_diff_var,pm2.5_epa_a_b_diff_std,pm2.5_epa_a_b_diff_safe_cv,humidity_mean,humidity_std,temperature_mean,temperature_std,voc_mean,voc_std,ALLSKY_SFC_SW_DWN,PS,WS2M,WD2M,PRECTOTCORR,smoke_density,smoke_density_numeric,time_stamp,day_of_year,seasonal_sin,seasonal_cos,day_of_week,hour_of_day,hour_of_day_sin,hour_of_day_cos,PS (kPa),WS2M (m/s),pm2.5_atm_LOCREF 189231.csv,pm2.5_atm_consensus_diff_LOCREF 189231.csv,pm2.5_atm_consensus_diff_perc_LOCREF 189231.csv,pm2.5_epa_LOCREF 189231.csv,pm2.5_epa_consensus_diff_LOCREF 189231.csv,pm2.5_epa_consensus_diff_perc_LOCREF 189231.csv,pm2.5_atm_a_b_diff_LOCREF 189231.csv,pm2.5_epa_a_b_diff_LOCREF 189231.csv,pm2.5_atm_LOC22 215379.csv,pm2.5_atm_consensus_diff_LOC22 215379.csv,pm2.5_atm_consensus_diff_perc_LOC22 215379.csv,pm2.5_epa_LOC22 215379.csv,pm2.5_epa_consensus_diff_LOC22 215379.csv,pm2.5_epa_consensus_diff_perc_LOC22 215379.csv,pm2.5_atm_a_b_diff_LOC22 215379.csv,pm2.5_epa_a_b_diff_LOC22 215379.csv,pm2.5_atm_LOC21A 215411.csv,pm2.5_atm_consensus_diff_LOC21A 215411.csv,pm2.5_atm_consensus_diff_perc_LOC21A 215411.csv,pm2.5_epa_LOC21A 215411.csv,pm2.5_epa_consensus_diff_LOC21A 215411.csv,pm2.5_epa_consensus_diff_perc_LOC21A 215411.csv,pm2.5_atm_a_b_diff_LOC21A 215411.csv,pm2.5_epa_a_b_diff_LOC21A 215411.csv,pm2.5_atm_LOC24 215483.csv,pm2.5_atm_consensus_diff_LOC24 215483.csv,pm2.5_atm_consensus_diff_perc_LOC24 215483.csv,pm2.5_epa_LOC24 215483.csv,pm2.5_epa_consensus_diff_LOC24 215483.csv,pm2.5_epa_consensus_diff_perc_LOC24 215483.csv,pm2.5_atm_a_b_diff_LOC24 215483.csv,pm2.5_epa_a_b_diff_LOC24 215483.csv,pm2.5_atm_LOC23 215383.csv,pm2.5_atm_consensus_diff_LOC23 215383.csv,pm2.5_atm_consensus_diff_perc_LOC23 215383.csv,pm2.5_epa_LOC23 215383.csv,pm2.5_epa_consensus_diff_LOC23 215383.csv,pm2.5_epa_consensus_diff_perc_LOC23 215383.csv,pm2.5_atm_a_b_diff_LOC23 215383.csv,pm2.5_epa_a_b_diff_LOC23 215383.csv,pm2.5_atm_LOC25 215401.csv,pm2.5_atm_consensus_diff_LOC25 215401.csv,pm2.5_atm_consensus_diff_perc_LOC25 215401.csv,pm2.5_epa_LOC25 215401.csv,pm2.5_epa_consensus_diff_LOC25 215401.csv,pm2.5_epa_consensus_diff_perc_LOC25 215401.csv,pm2.5_atm_a_b_diff_LOC25 215401.csv,pm2.5_epa_a_b_diff_LOC25 215401.csv,pm2.5_atm_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_PSRREF1 175065.csv,pm2.5_atm_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_epa_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_PSRREF1 175065.csv,pm2.5_epa_consensus_diff_perc_PSRREF1 175065.csv,pm2.5_atm_a_b_diff_PSRREF1 175065.csv,pm2.5_epa_a_b_diff_PSRREF1 175065.csv
12.4866,0.3546,0.5954,0.0477,7,0.0361,0.0003,0.0164,0.4532,8.2366,0.1278,0.3575,0.0434,0.0285,0.0002,0.013,0.457,47.0571,3.5585,31.9429,1.6318,86.6723,29.4585,0.0,98.22,0.29,268.0,0.09,Light,0.0,2024-12-02 05:30:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,5,0.9659258262890682,0.25881904510252096,98.22,0.29,11.526,0.9605999999999995,0.07693046946326458,8.272664,-0.03606400000000143,-0.004378505694097252,0.03765399965295854,0.02749005640746437,12.538,-0.051400000000001,-0.004116412794515801,8.234032000000001,0.0025679999999983494,0.0003117791321659847,0.04354761524964104,0.03474652515316917,12.288,0.198599999999999,0.015905050213829146,7.9651119999999995,0.27148799999999973,0.03296117329966245,0.029622395833333322,0.023946430382899744,12.397,0.08959999999999901,0.00717569234219075,8.315308,-0.07870800000000067,-0.009555884709710399,0.04218762603855769,0.032957528452343475,13.283000000000001,-0.796400000000002,-0.06378037255938382,8.641652,-0.4050520000000013,-0.049177087633246894,0.05970036889256945,0.04808478749202117,13.156,-0.6694000000000013,-0.05360946935114454,8.609584,-0.37298400000000065,-0.04528373357938964,0.03435694740042566,0.02750980767479592,12.218,0.2685999999999993,0.021511059856165755,7.618112000000001,0.6184879999999984,0.07509020712429867,0.005892944835488556,0.004952408155721462
12.5109,0.3736,0.6112,0.0489,7,0.0287,0.0006,0.0245,0.8543,8.141,0.2189,0.4679,0.0575,0.0233,0.0004,0.02,0.8594,48.3143,3.6108,31.5429,1.4954,85.7951,28.7962,0.0,98.22,0.29,268.0,0.09,Light,0.0,2024-12-02 05:40:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,5,0.9659258262890682,0.25881904510252096,98.22,0.29,11.986,0.5248999999999988,0.04195541487822609,8.427503999999999,-0.286503999999999,-0.035192728166072836,0.008509928249624514,0.006342091323836855,13.315999999999999,-0.8050999999999995,-0.0643518851561438,8.538264,-0.39726399999999984,-0.04879793637145312,0.022679483328326863,0.01853397833564298,12.233,0.2778999999999989,0.02221263058612881,7.832852000000001,0.3081479999999992,0.03785136961061285,0.0010626992561105126,0.0008696704597508085,12.417,0.09389999999999965,0.007505455243028052,8.205108,-0.06410799999999917,-0.007874708266797589,0.033099782556172956,0.026247552134597146,12.856,-0.3451000000000004,-0.027583946798391837,8.348944000000001,-0.20794400000000124,-0.025542808008844276,0.05258245177349099,0.0424274015971362,13.119,-0.6081000000000003,-0.04860561590293267,8.417796000000001,-0.27679600000000093,-0.03400024567006522,0.0688314658129431,0.05621091316539392,11.649000000000001,0.8618999999999986,0.06889192624031833,7.216516,0.9244839999999996,0.11355902223314085,0.014335994505966237,0.012126073024711729
12.672,0.4394,0.6629,0.0523,7,0.0276,0.0008,0.0278,1.0042,8.1589,0.2221,0.4712,0.0578,0.0227,0.0005,0.0228,1.0044,49.0857,3.4368,31.2,1.4422,85.4946,28.9931,0.0,98.22,0.29,268.0,0.09,Light,0.0,2024-12-02 05:50:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,5,0.9659258262890682,0.25881904510252096,98.22,0.29,11.94,0.7320000000000011,0.057765151515151596,8.299959999999999,-0.14105999999999952,-0.017289095343735007,0.0008375209380234328,0.0006313283437510169,13.039,-0.3669999999999991,-0.028961489898989827,8.306916,-0.14801600000000015,-0.018141661253355253,0.07983741084438993,0.06566624725710477,12.244,0.4280000000000008,0.03377525252525259,7.786896000000001,0.3720039999999978,0.04559487185772565,0.017641293694870972,0.014535188347192562,13.416,-0.7439999999999998,-0.058712121212121195,8.676864,-0.517964000000001,-0.06348453835688647,0.02832438878950506,0.02294838319466559,12.651,0.021000000000000796,0.0016571969696970324,8.172564000000001,-0.013664000000002119,-0.0016747355648435598,0.008774009959687032,0.0071169831157028,13.49,-0.8179999999999996,-0.06455176767676764,8.56048,-0.40158000000000094,-0.049219870325656764,0.048035581912527776,0.03966506551034515,11.924,0.7480000000000011,0.05902777777777786,7.308896000000001,0.8500039999999984,0.10418120089717958,0.010063737001006384,0.008603214493680067
13.0754,0.3341,0.578,0.0442,7,0.0285,0.0002,0.0132,0.4641,8.3186,0.1257,0.3546,0.0426,0.0236,0.0001,0.0111,0.4715,49.6857,3.3682,31.2,1.5663,85.156,28.7879,0.0,98.23,0.3,268.1,0.1,Light,0.0,2024-12-02 06:00:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,6,1.0,6.123233995736766e-17,98.23,0.3,12.315999999999999,0.7594000000000012,0.058078529146335954,8.462504,-0.14390399999999914,-0.017299064746471658,0.019974017538161706,0.0152323709389088,13.681000000000001,-0.6056000000000008,-0.0463159826850422,8.591604,-0.27300400000000025,-0.032818503113504705,0.03486587237775012,0.029092122960974437,12.314,0.7614000000000001,0.058231488138030196,7.7718560000000005,0.5467439999999995,0.06572548265333103,0.01380542471983108,0.01146186959717216,13.217,-0.1416000000000004,-0.010829496611958363,8.486388000000002,-0.1677880000000016,-0.020170220950640926,0.016720889763183783,0.0136458526289394,13.717,-0.6416000000000004,-0.04906924453554005,8.644948000000001,-0.3263480000000012,-0.039231120621258525,0.03900269738280966,0.03242818811634271,13.285,-0.2096,-0.016030102329565445,8.41858,-0.0999800000000004,-0.012018849325607723,0.049905908919834416,0.04126729210864543,12.998000000000001,0.07739999999999903,0.005919512978570371,7.854431999999999,0.4641680000000008,0.05579881230014676,0.025080781658716696,0.021748740074393567
13.3427,0.2094,0.4577,0.0343,7,0.0411,0.0007,0.0256,0.6241,8.4365,0.154,0.3924,0.0465,0.0344,0.0005,0.0216,0.6276,49.9429,3.4462,31.5143,1.6648,84.5717,28.6529,0.0,98.23,0.3,268.1,0.1,Light,0.0,2024-12-02 06:10:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,6,1.0,6.123233995736766e-17,98.23,0.3,12.795,0.5477000000000007,0.04104866331402195,8.679020000000001,-0.24252000000000073,-0.028746518105849668,0.01445877295818683,0.011169463833474287,13.766,-0.42329999999999934,-0.031725213037840864,8.601664,-0.16516399999999898,-0.019577312866710005,0.06421618480313819,0.053851905863795665,13.169,0.1737000000000002,0.013018354605889376,8.150915999999999,0.28558400000000184,0.03385100456350404,0.029842812666109785,0.025264890473659624,13.593,-0.2502999999999993,-0.01875932157659239,8.700652,-0.2641519999999993,-0.031310614591358886,0.003016258368277817,0.002469240236248866,13.626000000000001,-0.28330000000000055,-0.021232584109663003,8.597264000000001,-0.16076400000000035,-0.01905576957269014,0.0622339644796712,0.05168528034035017,13.762,-0.4192999999999998,-0.03142542363989296,8.668528000000002,-0.23202800000000146,-0.027502874414745623,0.06626943758174683,0.05512908304616414,12.687999999999999,0.6547000000000018,0.04906802970912947,7.6575120000000005,0.778988,0.09233544716410834,0.04744640605296339,0.04119458121645776
13.2741,0.2001,0.4473,0.0337,7,0.0367,0.0004,0.0204,0.5554,8.4523,0.0708,0.2661,0.0315,0.0305,0.0003,0.0173,0.5681,49.3429,3.6124,31.8857,1.5614,84.678,28.7836,0.0,98.23,0.3,268.1,0.1,Light,0.0,2024-12-02 06:20:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,6,1.0,6.123233995736766e-17,98.23,0.3,12.378,0.8961000000000006,0.06750740163174908,8.529472,-0.0771720000000009,-0.009130295895791786,0.011471966391985737,0.008723634944812531,13.497,-0.2228999999999992,-0.01679209889936035,8.529668000000001,-0.07736800000000166,-0.009153484850277636,0.02674668444839599,0.022177182042724376,13.546,-0.2718999999999987,-0.02048349793959656,8.434664,0.01763599999999954,0.002086532659749363,0.0770707219843496,0.06485806666394768,13.364999999999998,-0.09089999999999776,-0.0068479218930095264,8.6329,-0.1806000000000001,-0.021366965204737184,0.03943135054246167,0.03198786039453719,13.232,0.04210000000000136,0.0031715897876316555,8.442528,0.009771999999999892,0.0011561350165043708,0.029171704957678367,0.0239577529384564,13.768,-0.4939,-0.037207795632095586,8.706152,-0.2538520000000002,-0.03003348201081365,0.04169087739686227,0.034547524555050266,13.133,0.14110000000000156,0.010629722542394705,7.890692000000001,0.5616079999999979,0.06644439974918045,0.030990634280057806,0.02702779426696667
13.438,0.277,0.5263,0.0392,7,0.0415,0.0007,0.0256,0.6168,8.5579,0.1594,0.3993,0.0467,0.034,0.0004,0.0211,0.6204,49.1143,3.431,32.7714,1.5724,85.6297,29.7475,0.0,98.23,0.3,268.1,0.1,Light,0.0,2024-12-02 06:30:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,6,1.0,6.123233995736766e-17,98.23,0.3,12.792,0.6460000000000008,0.048072629855633334,8.729168000000001,-0.1712680000000013,-0.020012853620631384,0.029393370856785447,0.02257076504885687,14.059999999999999,-0.6219999999999981,-0.0462866497990771,8.84192,-0.28401999999999994,-0.033188048469834884,0.01920341394025608,0.016001049545799964,13.322,0.11600000000000144,0.008632236940020943,8.334528,0.22337199999999946,0.026101263160354698,0.054196066656658194,0.04539285248066839,14.116,-0.677999999999999,-0.050453936597707916,9.009184000000001,-0.45128400000000113,-0.05273303029948949,0.046897137999433264,0.03850382010179832,13.158999999999999,0.2790000000000017,0.02076201815746403,8.421516,0.13638399999999962,0.01593661996517833,0.07926134204726805,0.06489710403685031,13.678,-0.2400000000000002,-0.017859800565560368,8.745192,-0.18729199999999935,-0.021885275593311368,0.05775698201491446,0.047335724590151874,12.939,0.49900000000000055,0.037133502009227604,7.823516,0.7343840000000004,0.08581357576040856,0.003941571991653153,0.003415855479812426
13.1534,0.2537,0.5037,0.0383,7,0.0326,0.0004,0.019,0.5828,8.4309,0.1399,0.374,0.0444,0.0268,0.0003,0.0162,0.6041,48.8571,3.5585,32.4571,1.5988,85.0131,29.0973,0.0,98.23,0.3,268.1,0.1,Light,0.0,2024-12-02 06:40:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,6,1.0,6.123233995736766e-17,98.23,0.3,12.338999999999999,0.8144000000000009,0.06191555035200031,8.526276000000001,-0.09537600000000168,-0.011312671245063004,0.025042548018478012,0.018990236769253037,13.736,-0.5826000000000011,-0.0442927303967036,8.706624,-0.2757240000000003,-0.03270398178130453,0.018345952242283036,0.015166383663748347,12.917000000000002,0.23639999999999795,0.017972539419465534,8.105068,0.3258320000000001,0.03864735674720376,0.0028644422079430144,0.0023920835704278093,13.533000000000001,-0.3796000000000017,-0.02885945839098649,8.772652,-0.3417520000000014,-0.04053564862588827,0.036133894923520274,0.0292084993226678,13.516,-0.3626000000000005,-0.027567016892970676,8.625824,-0.19492400000000032,-0.02312018882918791,0.05312222551050606,0.043616934451711505,13.291,-0.13760000000000083,-0.010461173536880261,8.542404000000001,-0.11150400000000182,-0.013225634273921151,0.03588894740802049,0.02925967912545459,12.742,0.41139999999999866,0.03127708425198038,7.737528,0.6933719999999992,0.08224175354944303,0.05650604300737715,0.04875975893075926
13.2931,0.2712,0.5207,0.0392,7,0.0261,0.0003,0.0175,0.6715,8.4647,0.0975,0.3123,0.0369,0.0217,0.0002,0.0145,0.6695,49.3143,3.4811,32.0571,1.5863,84.4091,28.4761,0.0,98.23,0.3,268.1,0.1,Light,0.0,2024-12-02 06:50:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,6,1.0,6.123233995736766e-17,98.23,0.3,12.258,1.0351000000000017,0.07786746507586655,8.432112,0.032588000000000505,0.003849870639243033,0.0037526513297438625,0.0028585958061278535,13.512,-0.21889999999999965,-0.016467189745055677,8.572008,-0.10730799999999974,-0.01267711791321603,0.06053878034339843,0.05000368641746489,13.165,0.12810000000000166,0.009636578375247434,8.20054,0.2641600000000004,0.03120724892790062,0.03182681352069879,0.02677335882758944,13.939,-0.6458999999999993,-0.04858911766254668,8.933676,-0.4689759999999996,-0.055403735513367226,0.02661596958174908,0.021760807085459608,13.429,-0.13589999999999947,-0.0102233489554731,8.562996,-0.0982959999999995,-0.011612461162238413,0.018095167175515698,0.014870029134662784,13.52,-0.22689999999999877,-0.017069005724774412,8.593440000000001,-0.12874000000000052,-0.015209044620600909,0.022928994082840208,0.01890279096613232,13.229,0.0641000000000016,0.004822050537497017,7.958236000000001,0.5064639999999994,0.05983248077309288,0.01897346738226626,0.016526778044782867
13.6396,0.3573,0.5977,0.0438,7,0.034,0.0006,0.024,0.7068,8.496,0.0807,0.2842,0.0334,0.0287,0.0004,0.0202,0.7047,51.0571,3.4073,31.2286,1.5808,83.6534,27.7745,0.0,98.26,0.3,264.3,0.1,Light,0.0,2024-12-02 07:00:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,7,0.9659258262890683,-0.25881904510252063,98.26,0.3,12.469999999999999,1.1696000000000009,0.08575031525851204,8.42252,0.07347999999999999,0.008648775894538606,0.008179631114675175,0.006345844236641705,14.379999999999999,-0.7403999999999993,-0.054283116806944434,8.8372,-0.34119999999999884,-0.04016007532956672,0.04700973574408897,0.04008328429819394,13.919,-0.27940000000000076,-0.020484471685386724,8.457716000000001,0.0382839999999991,0.004506120527306861,0.03556289963359437,0.03066785406367384,13.725999999999999,-0.08639999999999937,-0.006334496612803848,8.632424,-0.13642399999999988,-0.016057438794726916,0.053766574384380046,0.04479761420430684,13.91,-0.2704000000000004,-0.019824628288219626,8.659880000000001,-0.1638800000000007,-0.019289077212806108,0.0695902228612509,0.0585726361104311,13.69,-0.05039999999999978,-0.003695123024135589,8.52736,-0.03135999999999939,-0.0036911487758944663,0.0116873630387144,0.009831882317622378,13.382,0.25760000000000005,0.018886184345581987,7.934968000000001,0.5610319999999991,0.06603483992467032,0.012255268270811515,0.010830037373811743
13.9471,0.2164,0.4652,0.0334,7,0.0426,0.0007,0.0273,0.6392,8.6744,0.1095,0.3309,0.0381,0.036,0.0005,0.0227,0.6314,50.8571,3.5018,31.4,1.5055,85.0686,28.8746,0.0,98.26,0.3,264.3,0.1,Light,0.0,2024-12-02 07:10:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,7,0.9659258262890683,-0.25881904510252063,98.26,0.3,13.197,0.7501000000000015,0.05378178976274649,8.803468,-0.12906800000000018,-0.014879184727473967,0.012502841554898845,0.009821129582114757,14.594999999999999,-0.6478999999999981,-0.04645410156950177,8.9671,-0.29269999999999996,-0.033742967813335786,0.0336416581020898,0.028691996297576728,14.057,-0.10989999999999966,-0.007879774289995745,8.512788,0.16161199999999987,0.018630913953702834,0.03236821512413744,0.028007275642245585,14.382,-0.43489999999999895,-0.03118210954248546,9.062368,-0.387967999999999,-0.0447256294383472,0.05701571408705328,0.04741365612166713,13.861,0.08610000000000007,0.006173326354582677,8.668683999999999,0.005716000000001387,0.0006589504749609641,0.09602481783421112,0.08045558010881468,13.917,0.030100000000000904,0.0021581547418460397,8.646308000000001,0.028091999999999118,0.0032384948814902607,0.04174750305381904,0.03521086688098541,13.621,0.3261000000000003,0.023381204694882828,8.060204,0.6141959999999997,0.07080558885917178,0.025181704720651933,0.022298691199379016
14.0257,0.4641,0.6813,0.0486,7,0.0357,0.0005,0.0228,0.6373,8.6245,0.1487,0.3856,0.0447,0.0306,0.0004,0.02,0.6519,51.9143,3.504,31.1429,1.5263,84.1931,28.2952,0.0,98.26,0.3,264.3,0.1,Light,0.0,2024-12-02 07:20:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,7,0.9659258262890683,-0.25881904510252063,98.26,0.3,12.8,1.2256999999999998,0.08738957770378661,8.509240000000002,0.11525999999999748,0.013364253000173631,0.015312500000000048,0.012069703052211491,14.155000000000001,-0.12930000000000064,-0.009218791218976638,8.615860000000001,0.008639999999997983,0.0010017972056348755,0.03878488166725541,0.03338912192166542,14.183,-0.15729999999999933,-0.011215126517749512,8.492612000000001,0.13188799999999823,0.015292248826018696,0.06409081294507514,0.0560859250369616,14.606000000000002,-0.5803000000000011,-0.04137404906706982,9.076304,-0.451804000000001,-0.052386109339671985,0.030398466383677932,0.025633341501121988,14.037,-0.01130000000000031,-0.0008056638884333979,8.691948,-0.06744800000000062,-0.007820511333990449,0.03127448885089407,0.02646541373694368,14.849,-0.8232999999999997,-0.05869938755284939,9.048476,-0.42397600000000146,-0.04915948750652229,0.06539160886254967,0.056230905624328385,13.55,0.4756999999999998,0.03391631077236785,7.9368,0.6876999999999995,0.07973795582352596,0.0048708487084870725,0.004357423646809763
14.2543,0.4362,0.6605,0.0463,7,0.0325,0.0011,0.0325,1.001,8.7196,0.2074,0.4554,0.0522,0.0281,0.0008,0.028,0.996,52.2,3.4679,30.4571,1.482,83.784,28.0819,0.0,98.26,0.3,264.3,0.1,Light,0.0,2024-12-02 07:30:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,7,0.9659258262890683,-0.25881904510252063,98.26,0.3,13.551,0.7033000000000005,0.04933949755512375,8.902764000000001,-0.18316400000000144,-0.021006009449974935,0.0033207881337170638,0.0026486156434114092,14.326,-0.07169999999999987,-0.005030061104368497,8.705464000000001,0.014135999999998816,0.0016211752832697391,0.07008236772302111,0.06043284998938606,14.408999999999999,-0.15469999999999828,-0.010852865451126908,8.593796000000001,0.1258039999999987,0.014427726042478864,0.03129988201818305,0.02749937280335718,14.263,-0.008699999999999264,-0.0006103421423710224,8.844852,-0.1252519999999997,-0.014364420386256216,0.00021033443174648487,0.0001777305035743222,14.774000000000001,-0.5197000000000003,-0.03645917372301693,8.974696000000002,-0.25509600000000177,-0.0292554704344238,0.08393123054013803,0.07239910967457844,15.183,-0.9286999999999992,-0.06515226984138114,9.223492,-0.5038920000000005,-0.057788430661957026,0.015609563327405658,0.013464314816991242,13.274000000000001,0.9802999999999997,0.06877223013406479,7.7921759999999995,0.9274240000000002,0.10636084224046978,0.022751243031490165,0.020308576192324193
14.3234,0.5344,0.731,0.051,7,0.0344,0.0005,0.0221,0.6425,8.7632,0.2095,0.4577,0.0522,0.0296,0.0004,0.0192,0.6477,52.1143,3.4154,31.4571,1.5778,83.296,27.8341,0.0,98.26,0.3,264.3,0.1,Light,0.0,2024-12-02 07:40:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,7,0.9659258262890683,-0.25881904510252063,98.26,0.3,13.44,0.8834,0.06167530055713029,8.81012,-0.04692000000000007,-0.005354208508307476,0.006398809523809546,0.0051150268100775016,15.181999999999999,-0.8585999999999991,-0.059943868076015414,9.154008,-0.3908079999999998,-0.04459649443125797,0.05401132920563822,0.04693900201966171,14.449,-0.12560000000000038,-0.008768867726936368,8.666476,0.09672400000000003,0.011037520540441851,0.04256349920409718,0.03718466421645892,14.234,0.08939999999999948,0.006241534831115481,8.864136000000002,-0.10093600000000258,-0.011518166879678951,0.03034986651679081,0.02553751431611607,14.272,0.051399999999999224,0.0035885334487621113,8.763368,-0.00016800000000039006,-1.9171079057922914e-05,0.05465246636771296,0.046639602490731846,15.255,-0.9316000000000013,-0.06504042336316805,9.24398,-0.4807800000000011,-0.05486352017527857,0.05040970173713537,0.043591180422285596,13.431999999999999,0.8914000000000009,0.06223382716394159,7.840488000000001,0.9227119999999989,0.10529395654555401,0.002531268612269194,0.0022723075400408535
14.201,0.2223,0.4715,0.0332,7,0.0319,0.0004,0.02,0.6292,8.7927,0.1183,0.3439,0.0391,0.027,0.0003,0.0172,0.6352,51.0286,3.6248,31.4286,1.6388,83.9974,28.3223,0.0,98.26,0.3,264.3,0.1,Light,0.0,2024-12-02 07:50:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,7,0.9659258262890683,-0.25881904510252063,98.26,0.3,13.532,0.6690000000000005,0.047109358495880604,8.979008,-0.18630800000000036,-0.021188940825912446,0.01995270469997041,0.01575675174807725,14.762,-0.5609999999999999,-0.03950426026336173,9.054608000000002,-0.2619080000000018,-0.02978698238311347,0.06598021948245496,0.05636643795070982,13.743,0.4580000000000002,0.032251249911978044,8.382732,0.4099679999999992,0.04662595107304915,0.031070363093938704,0.02669153684025691,14.122,0.07900000000000063,0.005562988521935119,8.891648,-0.09894800000000004,-0.011253426137591414,0.017419628947741145,0.014497200069098591,14.466999999999999,-0.26599999999999824,-0.018731075276388863,8.934508,-0.14180799999999927,-0.016127924300840386,0.01734983064906341,0.01472090013238565,14.716999999999999,-0.5159999999999982,-0.03633546933314543,9.082748,-0.2900480000000005,-0.03298736451829364,0.05374736699055511,0.04563420674007468,14.064,0.13700000000000045,0.00964720794310263,8.223376,0.5693239999999999,0.06474962184539447,0.01749146757679184,0.015675313885683977
14.0636,0.4857,0.6969,0.0496,7,0.0357,0.0007,0.0269,0.7534,8.6542,0.1747,0.418,0.0483,0.0304,0.0005,0.0231,0.7606,51.8,3.4078,31.6286,1.6142,83.7791,28.329,0.0,98.28,0.3,262.4,0.1,Light,0.0,2024-12-02 08:00:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,8,0.8660254037844387,-0.49999999999999983,98.28,0.3,13.013,1.0505999999999993,0.07470348986034865,8.620852,0.033348000000000155,0.003853389105867689,0.028971028971029024,0.02291513646215018,14.613,-0.5494000000000003,-0.03906538866293128,8.907572,-0.2533720000000006,-0.02927734510411137,0.04427564497365361,0.0380606522181354,13.761,0.3026,0.02151653915071532,8.305964,0.348236,0.04023895911811606,0.0336458106242279,0.02920937292769392,13.927,0.1365999999999996,0.009713018003925,8.686028,-0.031828000000000856,-0.0036777518430358507,0.00423637538594099,0.0035592793391870698,14.523,-0.4594000000000005,-0.032665889245996796,8.912132,-0.25793200000000027,-0.02980425689260709,0.06369207464022583,0.05438653736277696,15.036000000000001,-0.9724000000000022,-0.06914303592252355,9.198184000000001,-0.5439840000000018,-0.06285780314760485,0.07249268422452784,0.06209486568218246,13.572,0.49160000000000004,0.03495548792627777,7.948328,0.7058719999999994,0.0815640960458505,0.0026525198938992397,0.002373329334169427
14.363,0.2464,0.4963,0.0346,7,0.0392,0.0008,0.0278,0.7104,8.8381,0.1101,0.3317,0.0375,0.0335,0.0006,0.0238,0.7115,51.4857,3.583,31.4571,1.603,83.4626,27.8522,0.0,98.28,0.3,262.4,0.1,Light,0.0,2024-12-02 08:10:00+00:00,337,-0.4635502709028512,0.8860706215341377,0,8,0.8660254037844387,-0.49999999999999983,98.28,0.3,13.414,0.9489999999999998,0.066072547517928,8.865456,-0.02735599999999927,-0.003095235401273947,0.02266288951841362,0.01796816768364757,14.559000000000001,-0.1960000000000015,-0.013646174197591138,8.879275999999999,-0.041175999999998325,-0.004658919903599,0.0726011401881997,0.062377608264457554,14.553,-0.19000000000000128,-0.013228434171134253,8.703732,0.13436800000000027,0.015203267670653223,0.035937607366178834,0.031486723166568004,14.589,-0.22600000000000087,-0.015734874329875435,9.119116,-0.28101599999999927,-0.03179597424785862,0.0008910823222976147,0.0007470022313566403,14.73,-0.3670000000000009,-0.025551764951611843,9.055079999999998,-0.21697999999999773,-0.02455052556544933,0.048200950441276307,0.04108632944159524,14.745999999999999,-0.3829999999999991,-0.026665738355496703,9.080704,-0.24260400000000004,-0.027449791244724547,0.07513902075139019,0.06393689299860453,13.95,0.41300000000000026,0.02875443848778112,8.163640000000001,0.6744599999999998,0.07631278215906132,0.018924731182795716,0.016945382206956672
